Source,Target,Type,Id,Label,Weight
720,56,Directed,3378,,1
720,62,Directed,3379,,1
720,77,Directed,3380,,1
720,94,Directed,3377,,1
720,106,Directed,3381,,1
720,206,Directed,3384,,1
720,599,Directed,3383,,1
721,5,Directed,3388,,1
721,20,Directed,3387,,1
721,56,Directed,3386,,1
721,94,Directed,3385,,1
721,199,Directed,3389,,1
722,5,Directed,6143,,1
722,19,Directed,6141,,1
722,20,Directed,6142,,1
722,84,Directed,6140,,1
722,155,Directed,6139,,1
722,664,Directed,6138,,1
722,723,Directed,6145,,1
722,1110,Directed,6146,,1
722,1111,Directed,6147,,1
722,1200,Directed,6144,,1
723,5,Directed,6151,,1
723,1122,Directed,6152,,1
724,20,Directed,7086,,1
725,5,Directed,3429,,1
725,263,Directed,3428,,1
725,599,Directed,3426,,1
725,651,Directed,3425,,1
725,726,Directed,3427,,1
726,5,Directed,3835,,1
726,56,Directed,3834,,1
727,728,Directed,3430,,1
728,5,Directed,3524,,1
728,72,Directed,3525,,1
729,5,Directed,4889,,1
729,19,Directed,4886,,1
729,138,Directed,4887,,1
729,190,Directed,4892,,1
729,191,Directed,4893,,1
729,286,Directed,4888,,1
729,696,Directed,4895,,1
729,697,Directed,4896,,1
729,812,Directed,4894,,1
729,813,Directed,4898,,1
729,904,Directed,4890,,1
729,905,Directed,4891,,1
729,980,Directed,4897,,1
729,981,Directed,4899,,1
730,4,Directed,3450,,1
730,106,Directed,3456,,1
730,118,Directed,3452,,1
730,172,Directed,3457,,1
730,215,Directed,3455,,1
730,319,Directed,3454,,1
730,698,Directed,3451,,1
730,731,Directed,3453,,1
731,106,Directed,3462,,1
731,118,Directed,3458,,1
731,119,Directed,3459,,1
731,319,Directed,3461,,1
731,730,Directed,3460,,1
732,118,Directed,3464,,1
732,172,Directed,3469,,1
732,186,Directed,3466,,1
732,215,Directed,3468,,1
732,319,Directed,3467,,1
732,698,Directed,3463,,1
732,733,Directed,3465,,1
733,106,Directed,3474,,1
733,118,Directed,3470,,1
733,319,Directed,3473,,1
733,663,Directed,3472,,1
733,732,Directed,3471,,1
734,19,Directed,3501,,1
734,118,Directed,3498,,1
734,171,Directed,3500,,1
734,186,Directed,3499,,1
734,319,Directed,3502,,1
734,693,Directed,3497,,1
735,5,Directed,3510,,1
735,19,Directed,3507,,1
735,106,Directed,3508,,1
735,118,Directed,3506,,1
735,199,Directed,3511,,1
735,204,Directed,3504,,1
735,473,Directed,3509,,1
735,669,Directed,3503,,1
735,677,Directed,3505,,1
735,678,Directed,3512,,1
736,4,Directed,3517,,1
736,7,Directed,3522,,1
736,23,Directed,3519,,1
736,96,Directed,3523,,1
736,106,Directed,3521,,1
736,118,Directed,3518,,1
736,319,Directed,3520,,1
737,4,Directed,3528,,1
737,5,Directed,3532,,1
737,106,Directed,3531,,1
737,138,Directed,3530,,1
737,186,Directed,3529,,1
738,4,Directed,3533,,1
738,5,Directed,3536,,1
738,106,Directed,3535,,1
738,319,Directed,3534,,1
739,5,Directed,3545,,1
739,19,Directed,3543,,1
739,199,Directed,3546,,1
739,319,Directed,3544,,1
739,663,Directed,3542,,1
740,5,Directed,3548,,1
740,118,Directed,3547,,1
741,5,Directed,3554,,1
741,199,Directed,3555,,1
741,204,Directed,3550,,1
741,320,Directed,3552,,1
741,473,Directed,3553,,1
741,675,Directed,3549,,1
741,679,Directed,3551,,1
742,5,Directed,3568,,1
742,743,Directed,3567,,1
743,5,Directed,3721,,1
743,753,Directed,3720,,1
744,5,Directed,3570,,1
744,108,Directed,3569,,1
745,5,Directed,3574,,1
745,108,Directed,3573,,1
746,5,Directed,3577,,1
746,20,Directed,3576,,1
746,23,Directed,3575,,1
746,266,Directed,3578,,1
747,5,Directed,3579,,1
748,5,Directed,3590,,1
749,5,Directed,3591,,1
750,5,Directed,3598,,1
751,5,Directed,3599,,1
752,5,Directed,3603,,1
752,753,Directed,3602,,1
753,5,Directed,3745,,1
753,23,Directed,3744,,1
754,5,Directed,3605,,1
754,753,Directed,3604,,1
755,5,Directed,3784,,1
755,6,Directed,3786,,1
755,13,Directed,3785,,1
755,20,Directed,3783,,1
755,56,Directed,3780,,1
755,68,Directed,3788,,1
755,69,Directed,3792,,1
755,115,Directed,3778,,1
755,118,Directed,3779,,1
755,175,Directed,3782,,1
755,188,Directed,3781,,1
755,204,Directed,3777,,1
755,287,Directed,3787,,1
755,783,Directed,3789,,1
755,784,Directed,3790,,1
755,785,Directed,3791,,1
756,7,Directed,6195,,1
756,12,Directed,6179,,1
756,20,Directed,6184,,1
756,54,Directed,6180,,1
756,55,Directed,6182,,1
756,56,Directed,6183,,1
756,68,Directed,6196,,1
756,69,Directed,6199,,1
756,94,Directed,6181,,1
756,95,Directed,6197,,1
756,195,Directed,6198,,1
756,206,Directed,6194,,1
756,320,Directed,6185,,1
756,687,Directed,6188,,1
756,688,Directed,6189,,1
756,761,Directed,6187,,1
756,1116,Directed,6186,,1
756,1201,Directed,6190,,1
756,1202,Directed,6191,,1
756,1203,Directed,6192,,1
756,1204,Directed,6193,,1
757,5,Directed,6224,,1
757,7,Directed,6231,,1
757,20,Directed,6221,,1
757,96,Directed,6232,,1
757,188,Directed,6220,,1
757,199,Directed,6225,,1
757,320,Directed,6222,,1
757,473,Directed,6223,,1
757,687,Directed,6227,,1
757,688,Directed,6228,,1
757,756,Directed,6229,,1
757,762,Directed,6226,,1
757,1205,Directed,6230,,1
758,5,Directed,4008,,1
758,20,Directed,4006,,1
758,56,Directed,4005,,1
758,651,Directed,4007,,1
758,764,Directed,4009,,1
759,5,Directed,4085,,1
759,753,Directed,4084,,1
760,20,Directed,5638,,1
760,96,Directed,5643,,1
760,106,Directed,5637,,1
760,473,Directed,5639,,1
760,682,Directed,5640,,1
760,687,Directed,5641,,1
760,757,Directed,5642,,1
761,5,Directed,5770,,1
761,20,Directed,5769,,1
761,704,Directed,5768,,1
761,1119,Directed,5771,,1
761,1128,Directed,5772,,1
762,5,Directed,6026,,1
762,6,Directed,6029,,1
762,12,Directed,6021,,1
762,20,Directed,6024,,1
762,54,Directed,6022,,1
762,95,Directed,6034,,1
762,118,Directed,6020,,1
762,183,Directed,6019,,1
762,189,Directed,6023,,1
762,199,Directed,6027,,1
762,761,Directed,6030,,1
762,782,Directed,6025,,1
762,802,Directed,6028,,1
762,1119,Directed,6032,,1
762,1120,Directed,6033,,1
762,1121,Directed,6031,,1
763,5,Directed,6216,,1
763,59,Directed,6215,,1
763,266,Directed,6217,,1
764,20,Directed,6219,,1
765,20,Directed,7819,,1
765,96,Directed,7821,,1
765,288,Directed,7820,,1
766,5,Directed,3669,,1
766,56,Directed,3668,,1
767,263,Directed,3670,,1
768,20,Directed,3676,,1
769,5,Directed,3679,,1
769,20,Directed,3678,,1
769,56,Directed,3677,,1
769,759,Directed,3680,,1
770,5,Directed,3699,,1
770,20,Directed,3698,,1
770,175,Directed,3697,,1
770,199,Directed,3700,,1
770,771,Directed,3696,,1
770,772,Directed,3701,,1
770,773,Directed,3702,,1
771,5,Directed,3694,,1
771,19,Directed,3693,,1
771,199,Directed,3695,,1
772,5,Directed,3997,,1
772,319,Directed,3996,,1
773,20,Directed,4052,,1
773,172,Directed,4053,,1
773,402,Directed,4054,,1
774,5,Directed,3715,,1
774,108,Directed,3714,,1
775,20,Directed,3724,,1
775,172,Directed,3725,,1
775,773,Directed,3726,,1
776,5,Directed,3728,,1
776,743,Directed,3727,,1
777,5,Directed,4093,,1
777,23,Directed,4092,,1
778,683,Directed,3755,,1
779,5,Directed,3757,,1
779,108,Directed,3756,,1
780,5,Directed,3759,,1
780,753,Directed,3758,,1
781,5,Directed,3761,,1
781,743,Directed,3760,,1
782,5,Directed,3775,,1
782,777,Directed,3776,,1
783,5,Directed,7221,,1
783,8,Directed,7225,,1
783,19,Directed,7219,,1
783,20,Directed,7220,,1
783,68,Directed,7224,,1
783,69,Directed,7228,,1
783,118,Directed,7218,,1
783,158,Directed,7229,,1
783,199,Directed,7222,,1
783,525,Directed,7223,,1
783,673,Directed,7217,,1
783,1382,Directed,7226,,1
783,1383,Directed,7227,,1
784,4,Directed,7264,,1
784,5,Directed,7265,,1
784,183,Directed,7262,,1
784,317,Directed,7261,,1
784,664,Directed,7263,,1
784,785,Directed,7268,,1
784,869,Directed,7266,,1
784,1384,Directed,7269,,1
784,1388,Directed,7267,,1
784,1392,Directed,7270,,1
785,4,Directed,7295,,1
785,5,Directed,7300,,1
785,8,Directed,7303,,1
785,20,Directed,7299,,1
785,59,Directed,7298,,1
785,68,Directed,7302,,1
785,69,Directed,7305,,1
785,118,Directed,7296,,1
785,119,Directed,7297,,1
785,199,Directed,7301,,1
785,673,Directed,7294,,1
785,783,Directed,7304,,1
786,4,Directed,3793,,1
786,119,Directed,3794,,1
787,172,Directed,3796,,1
787,215,Directed,3795,,1
787,265,Directed,3797,,1
788,20,Directed,3799,,1
788,172,Directed,3802,,1
788,215,Directed,3798,,1
788,265,Directed,3803,,1
788,266,Directed,3804,,1
788,287,Directed,3805,,1
788,789,Directed,3800,,1
788,790,Directed,3801,,1
789,20,Directed,3806,,1
789,790,Directed,3808,,1
789,791,Directed,3807,,1
790,19,Directed,3882,,1
790,791,Directed,3883,,1
791,20,Directed,3878,,1
791,172,Directed,3880,,1
791,265,Directed,3881,,1
791,790,Directed,3879,,1
792,5,Directed,3870,,1
792,72,Directed,3871,,1
793,5,Directed,3843,,1
793,199,Directed,3844,,1
793,794,Directed,3842,,1
794,5,Directed,3869,,1
794,56,Directed,3865,,1
794,263,Directed,3868,,1
794,599,Directed,3867,,1
794,651,Directed,3866,,1
795,5,Directed,3873,,1
795,108,Directed,3872,,1
795,266,Directed,3874,,1
796,20,Directed,3875,,1
796,790,Directed,3877,,1
796,791,Directed,3876,,1
797,791,Directed,3884,,1
798,5,Directed,3887,,1
798,172,Directed,3888,,1
798,215,Directed,3885,,1
798,265,Directed,3889,,1
798,790,Directed,3886,,1
799,4,Directed,3900,,1
799,5,Directed,3910,,1
799,19,Directed,3903,,1
799,56,Directed,3902,,1
799,70,Directed,3913,,1
799,106,Directed,3905,,1
799,119,Directed,3901,,1
799,172,Directed,3911,,1
799,204,Directed,3899,,1
799,319,Directed,3904,,1
799,320,Directed,3908,,1
799,473,Directed,3909,,1
799,759,Directed,3912,,1
799,786,Directed,3906,,1
799,800,Directed,3907,,1
800,5,Directed,3914,,1
800,72,Directed,3915,,1
801,5,Directed,4231,,1
801,8,Directed,4238,,1
801,20,Directed,4228,,1
801,23,Directed,4223,,1
801,42,Directed,4221,,1
801,59,Directed,4224,,1
801,64,Directed,4225,,1
801,65,Directed,4226,,1
801,68,Directed,4237,,1
801,189,Directed,4222,,1
801,215,Directed,4227,,1
801,320,Directed,4229,,1
801,473,Directed,4230,,1
801,763,Directed,4236,,1
801,858,Directed,4232,,1
801,860,Directed,4233,,1
801,865,Directed,4234,,1
801,867,Directed,4235,,1
802,5,Directed,4412,,1
802,12,Directed,4404,,1
802,19,Directed,4408,,1
802,20,Directed,4411,,1
802,42,Directed,4406,,1
802,54,Directed,4405,,1
802,59,Directed,4407,,1
802,70,Directed,4419,,1
802,106,Directed,4410,,1
802,199,Directed,4413,,1
802,319,Directed,4409,,1
802,687,Directed,4417,,1
802,688,Directed,4418,,1
802,801,Directed,4414,,1
802,867,Directed,4416,,1
802,887,Directed,4415,,1
803,5,Directed,6297,,1
803,72,Directed,6298,,1
804,5,Directed,7683,,1
804,12,Directed,7678,,1
804,19,Directed,7680,,1
804,20,Directed,7682,,1
804,54,Directed,7679,,1
804,72,Directed,7685,,1
804,106,Directed,7681,,1
804,199,Directed,7684,,1
804,687,Directed,7686,,1
804,688,Directed,7687,,1
804,1447,Directed,7688,,1
805,8,Directed,3949,,1
805,19,Directed,3942,,1
805,20,Directed,3946,,1
805,106,Directed,3945,,1
805,138,Directed,3943,,1
805,157,Directed,3948,,1
805,172,Directed,3947,,1
805,215,Directed,3944,,1
806,20,Directed,3950,,1
806,172,Directed,3951,,1
807,5,Directed,3952,,1
807,777,Directed,3953,,1
808,5,Directed,3955,,1
808,20,Directed,3954,,1
809,683,Directed,3956,,1
810,20,Directed,3962,,1
810,724,Directed,3963,,1
811,5,Directed,3965,,1
811,23,Directed,3964,,1
811,190,Directed,3966,,1
811,191,Directed,3967,,1
811,696,Directed,3969,,1
811,697,Directed,3970,,1
811,812,Directed,3968,,1
811,813,Directed,3971,,1
812,118,Directed,4873,,1
813,5,Directed,4933,,1
813,402,Directed,4934,,1
813,904,Directed,4935,,1
813,905,Directed,4936,,1
813,985,Directed,4937,,1
813,986,Directed,4938,,1
814,5,Directed,3973,,1
814,23,Directed,3972,,1
814,190,Directed,3974,,1
814,191,Directed,3975,,1
814,696,Directed,3977,,1
814,729,Directed,3978,,1
814,812,Directed,3976,,1
814,813,Directed,3979,,1
815,5,Directed,3981,,1
815,666,Directed,3980,,1
816,5,Directed,3984,,1
816,23,Directed,3983,,1
816,666,Directed,3982,,1
817,5,Directed,3989,,1
817,20,Directed,3987,,1
817,23,Directed,3986,,1
817,205,Directed,3988,,1
817,695,Directed,3985,,1
817,696,Directed,3991,,1
817,773,Directed,3990,,1
817,818,Directed,3992,,1
817,819,Directed,3993,,1
818,5,Directed,4941,,1
818,19,Directed,4940,,1
819,5,Directed,4952,,1
819,19,Directed,4951,,1
820,5,Directed,3994,,1
821,5,Directed,3995,,1
822,4,Directed,4014,,1
822,5,Directed,4024,,1
822,19,Directed,4019,,1
822,20,Directed,4021,,1
822,23,Directed,4017,,1
822,56,Directed,4016,,1
822,59,Directed,4018,,1
822,106,Directed,4020,,1
822,115,Directed,4012,,1
822,117,Directed,4013,,1
822,155,Directed,4015,,1
822,176,Directed,4026,,1
822,287,Directed,4025,,1
822,317,Directed,4010,,1
822,473,Directed,4023,,1
822,660,Directed,4011,,1
822,800,Directed,4022,,1
822,804,Directed,4027,,1
823,19,Directed,4028,,1
824,20,Directed,4057,,1
825,20,Directed,4055,,1
825,286,Directed,4056,,1
826,118,Directed,4067,,1
826,215,Directed,4068,,1
827,4,Directed,4074,,1
827,5,Directed,4080,,1
827,20,Directed,4078,,1
827,115,Directed,4072,,1
827,117,Directed,4073,,1
827,118,Directed,4075,,1
827,119,Directed,4076,,1
827,172,Directed,4081,,1
827,317,Directed,4069,,1
827,527,Directed,4077,,1
827,660,Directed,4070,,1
827,677,Directed,4071,,1
827,786,Directed,4079,,1
828,5,Directed,4082,,1
828,777,Directed,4083,,1
829,5,Directed,4087,,1
829,754,Directed,4086,,1
830,5,Directed,4091,,1
830,753,Directed,4090,,1
831,5,Directed,4102,,1
831,12,Directed,4095,,1
831,19,Directed,4098,,1
831,20,Directed,4101,,1
831,86,Directed,4099,,1
831,175,Directed,4100,,1
831,199,Directed,4103,,1
831,440,Directed,4104,,1
831,706,Directed,4096,,1
831,744,Directed,4097,,1
832,440,Directed,4121,,1
832,833,Directed,4122,,1
833,5,Directed,4124,,1
833,440,Directed,4125,,1
833,744,Directed,4123,,1
833,834,Directed,4126,,1
834,5,Directed,4127,,1
834,440,Directed,4128,,1
834,833,Directed,4129,,1
835,5,Directed,4131,,1
835,473,Directed,4130,,1
835,801,Directed,4132,,1
835,836,Directed,4133,,1
835,837,Directed,4134,,1
836,5,Directed,4273,,1
836,72,Directed,4274,,1
837,5,Directed,4289,,1
838,5,Directed,4135,,1
838,839,Directed,4136,,1
839,5,Directed,4343,,1
839,118,Directed,4342,,1
840,5,Directed,4137,,1
840,839,Directed,4138,,1
841,5,Directed,4139,,1
841,842,Directed,4140,,1
842,20,Directed,4142,,1
842,56,Directed,4141,,1
842,843,Directed,4143,,1
843,4,Directed,4518,,1
843,5,Directed,4529,,1
843,6,Directed,4533,,1
843,20,Directed,4527,,1
843,23,Directed,4523,,1
843,56,Directed,4520,,1
843,59,Directed,4524,,1
843,69,Directed,4536,,1
843,70,Directed,4537,,1
843,95,Directed,4535,,1
843,106,Directed,4526,,1
843,119,Directed,4519,,1
843,138,Directed,4525,,1
843,188,Directed,4521,,1
843,189,Directed,4522,,1
843,473,Directed,4528,,1
843,687,Directed,4534,,1
843,842,Directed,4530,,1
843,891,Directed,4531,,1
843,892,Directed,4532,,1
844,19,Directed,4144,,1
844,106,Directed,4145,,1
844,801,Directed,4146,,1
844,845,Directed,4147,,1
844,846,Directed,4148,,1
845,5,Directed,4243,,1
845,12,Directed,4240,,1
845,19,Directed,4241,,1
845,20,Directed,4242,,1
845,336,Directed,4239,,1
845,801,Directed,4244,,1
845,846,Directed,4245,,1
845,867,Directed,4246,,1
847,848,Directed,4149,,1
848,677,Directed,4150,,1
848,801,Directed,4152,,1
848,844,Directed,4151,,1
848,846,Directed,4154,,1
848,849,Directed,4153,,1
849,5,Directed,4282,,1
849,7,Directed,4284,,1
849,20,Directed,4281,,1
849,106,Directed,4280,,1
849,356,Directed,4285,,1
849,801,Directed,4283,,1
850,5,Directed,4166,,1
850,19,Directed,4160,,1
850,20,Directed,4163,,1
850,23,Directed,4158,,1
850,42,Directed,4156,,1
850,43,Directed,4161,,1
850,56,Directed,4157,,1
850,59,Directed,4159,,1
850,106,Directed,4162,,1
850,118,Directed,4155,,1
850,320,Directed,4164,,1
850,473,Directed,4165,,1
850,763,Directed,4175,,1
850,764,Directed,4176,,1
850,801,Directed,4169,,1
850,839,Directed,4173,,1
850,844,Directed,4167,,1
850,845,Directed,4170,,1
850,846,Directed,4172,,1
850,848,Directed,4168,,1
850,851,Directed,4171,,1
850,852,Directed,4174,,1
851,19,Directed,4292,,1
851,20,Directed,4294,,1
851,42,Directed,4291,,1
851,43,Directed,4293,,1
851,677,Directed,4290,,1
851,801,Directed,4297,,1
851,839,Directed,4301,,1
851,844,Directed,4295,,1
851,845,Directed,4298,,1
851,846,Directed,4300,,1
851,848,Directed,4296,,1
851,849,Directed,4299,,1
852,190,Directed,4763,,1
852,846,Directed,4762,,1
852,850,Directed,4761,,1
852,952,Directed,4764,,1
852,953,Directed,4765,,1
853,5,Directed,4180,,1
853,6,Directed,4181,,1
853,56,Directed,4177,,1
853,188,Directed,4178,,1
853,473,Directed,4179,,1
854,5,Directed,4182,,1
855,4,Directed,4183,,1
855,5,Directed,4189,,1
855,6,Directed,4192,,1
855,59,Directed,4185,,1
855,108,Directed,4187,,1
855,118,Directed,4184,,1
855,175,Directed,4186,,1
855,473,Directed,4188,,1
855,687,Directed,4194,,1
855,802,Directed,4191,,1
855,843,Directed,4193,,1
855,856,Directed,4190,,1
856,5,Directed,4321,,1
856,118,Directed,4320,,1
857,5,Directed,4195,,1
857,801,Directed,4197,,1
857,858,Directed,4196,,1
858,5,Directed,4199,,1
858,20,Directed,4198,,1
858,801,Directed,4200,,1
859,5,Directed,4201,,1
859,801,Directed,4204,,1
859,857,Directed,4202,,1
859,860,Directed,4203,,1
860,5,Directed,4208,,1
860,12,Directed,4206,,1
860,20,Directed,4207,,1
860,199,Directed,4209,,1
860,336,Directed,4205,,1
860,801,Directed,4210,,1
861,20,Directed,4211,,1
862,5,Directed,4213,,1
862,8,Directed,4214,,1
862,20,Directed,4212,,1
862,207,Directed,4216,,1
862,863,Directed,4215,,1
863,20,Directed,7310,,1
863,68,Directed,7311,,1
863,1360,Directed,7312,,1
864,801,Directed,4217,,1
865,20,Directed,4218,,1
866,5,Directed,4219,,1
866,801,Directed,4220,,1
867,5,Directed,4461,,1
867,118,Directed,4460,,1
868,5,Directed,4247,,1
868,6,Directed,4249,,1
868,13,Directed,4248,,1
868,761,Directed,4251,,1
868,783,Directed,4252,,1
868,785,Directed,4255,,1
868,843,Directed,4250,,1
868,869,Directed,4253,,1
868,870,Directed,4254,,1
869,5,Directed,7234,,1
869,761,Directed,7235,,1
869,783,Directed,7236,,1
869,1384,Directed,7237,,1
870,4,Directed,7250,,1
870,5,Directed,7253,,1
870,20,Directed,7252,,1
870,118,Directed,7251,,1
870,183,Directed,7247,,1
870,204,Directed,7249,,1
870,668,Directed,7248,,1
870,785,Directed,7258,,1
870,869,Directed,7254,,1
870,1384,Directed,7259,,1
870,1388,Directed,7255,,1
870,1389,Directed,7256,,1
870,1390,Directed,7257,,1
870,1391,Directed,7260,,1
871,7,Directed,4272,,1
871,19,Directed,4260,,1
871,20,Directed,4261,,1
871,42,Directed,4258,,1
871,59,Directed,4259,,1
871,320,Directed,4262,,1
871,402,Directed,4264,,1
871,473,Directed,4263,,1
871,801,Directed,4267,,1
871,839,Directed,4271,,1
871,844,Directed,4265,,1
871,845,Directed,4268,,1
871,846,Directed,4270,,1
871,849,Directed,4269,,1
871,850,Directed,4266,,1
872,7,Directed,4278,,1
872,20,Directed,4275,,1
872,320,Directed,4276,,1
872,356,Directed,4279,,1
872,473,Directed,4277,,1
873,5,Directed,4286,,1
873,839,Directed,4287,,1
874,5,Directed,4288,,1
875,4,Directed,4303,,1
875,5,Directed,4310,,1
875,19,Directed,4307,,1
875,20,Directed,4309,,1
875,42,Directed,4306,,1
875,43,Directed,4308,,1
875,118,Directed,4304,,1
875,119,Directed,4305,,1
875,677,Directed,4302,,1
875,801,Directed,4311,,1
875,839,Directed,4315,,1
875,845,Directed,4313,,1
875,846,Directed,4314,,1
875,864,Directed,4312,,1
875,867,Directed,4317,,1
875,876,Directed,4316,,1
876,4,Directed,4346,,1
876,5,Directed,4349,,1
876,118,Directed,4347,,1
876,119,Directed,4348,,1
876,677,Directed,4345,,1
876,801,Directed,4350,,1
876,846,Directed,4353,,1
876,878,Directed,4351,,1
876,879,Directed,4352,,1
877,5,Directed,4318,,1
877,839,Directed,4319,,1
878,5,Directed,4331,,1
878,19,Directed,4326,,1
878,20,Directed,4328,,1
878,42,Directed,4324,,1
878,43,Directed,4327,,1
878,56,Directed,4325,,1
878,118,Directed,4323,,1
878,320,Directed,4329,,1
878,473,Directed,4330,,1
878,677,Directed,4322,,1
878,763,Directed,4340,,1
878,764,Directed,4341,,1
878,801,Directed,4332,,1
878,839,Directed,4337,,1
878,845,Directed,4333,,1
878,846,Directed,4336,,1
878,875,Directed,4334,,1
878,876,Directed,4338,,1
878,879,Directed,4335,,1
878,880,Directed,4339,,1
879,4,Directed,4361,,1
879,5,Directed,4372,,1
879,19,Directed,4367,,1
879,20,Directed,4370,,1
879,42,Directed,4364,,1
879,43,Directed,4368,,1
879,56,Directed,4365,,1
879,59,Directed,4366,,1
879,106,Directed,4369,,1
879,118,Directed,4362,,1
879,119,Directed,4363,,1
879,402,Directed,4373,,1
879,473,Directed,4371,,1
879,763,Directed,4382,,1
879,764,Directed,4383,,1
879,801,Directed,4374,,1
879,839,Directed,4378,,1
879,845,Directed,4375,,1
879,846,Directed,4377,,1
879,875,Directed,4376,,1
879,876,Directed,4379,,1
879,883,Directed,4380,,1
879,884,Directed,4381,,1
880,878,Directed,4800,,1
880,884,Directed,4801,,1
880,952,Directed,4802,,1
880,953,Directed,4803,,1
881,876,Directed,4344,,1
882,115,Directed,4355,,1
882,171,Directed,4356,,1
882,677,Directed,4354,,1
882,678,Directed,4360,,1
882,839,Directed,4359,,1
882,875,Directed,4357,,1
882,879,Directed,4358,,1
883,4,Directed,4422,,1
883,5,Directed,4427,,1
883,20,Directed,4426,,1
883,59,Directed,4425,,1
883,118,Directed,4423,,1
883,119,Directed,4424,,1
883,764,Directed,4434,,1
883,845,Directed,4428,,1
883,875,Directed,4429,,1
883,876,Directed,4431,,1
883,879,Directed,4430,,1
883,888,Directed,4432,,1
883,889,Directed,4433,,1
884,190,Directed,4806,,1
884,846,Directed,4805,,1
884,879,Directed,4804,,1
884,952,Directed,4807,,1
884,953,Directed,4808,,1
885,20,Directed,4384,,1
886,117,Directed,4386,,1
886,171,Directed,4387,,1
886,677,Directed,4385,,1
886,678,Directed,4391,,1
886,839,Directed,4390,,1
886,875,Directed,4388,,1
886,879,Directed,4389,,1
887,7,Directed,4401,,1
887,12,Directed,4392,,1
887,19,Directed,4396,,1
887,54,Directed,4393,,1
887,55,Directed,4395,,1
887,94,Directed,4394,,1
887,96,Directed,4403,,1
887,195,Directed,4402,,1
887,206,Directed,4400,,1
887,320,Directed,4397,,1
887,687,Directed,4398,,1
887,688,Directed,4399,,1
888,5,Directed,4421,,1
888,698,Directed,4420,,1
889,4,Directed,4436,,1
889,5,Directed,4443,,1
889,19,Directed,4440,,1
889,20,Directed,4441,,1
889,59,Directed,4439,,1
889,118,Directed,4437,,1
889,119,Directed,4438,,1
889,473,Directed,4442,,1
889,673,Directed,4435,,1
889,763,Directed,4455,,1
889,764,Directed,4456,,1
889,801,Directed,4446,,1
889,837,Directed,4448,,1
889,839,Directed,4452,,1
889,845,Directed,4447,,1
889,846,Directed,4451,,1
889,858,Directed,4444,,1
889,860,Directed,4445,,1
889,867,Directed,4454,,1
889,875,Directed,4449,,1
889,876,Directed,4453,,1
889,879,Directed,4450,,1
889,890,Directed,4457,,1
890,4,Directed,7627,,1
890,5,Directed,7636,,1
890,19,Directed,7631,,1
890,20,Directed,7633,,1
890,56,Directed,7629,,1
890,59,Directed,7630,,1
890,77,Directed,7632,,1
890,119,Directed,7628,,1
890,287,Directed,7638,,1
890,473,Directed,7635,,1
890,687,Directed,7637,,1
890,800,Directed,7634,,1
891,20,Directed,4458,,1
891,842,Directed,4459,,1
892,5,Directed,4463,,1
892,118,Directed,4462,,1
893,5,Directed,4482,,1
893,175,Directed,4481,,1
893,681,Directed,4483,,1
894,5,Directed,4498,,1
894,6,Directed,4502,,1
894,7,Directed,4514,,1
894,20,Directed,4494,,1
894,56,Directed,4491,,1
894,118,Directed,4490,,1
894,188,Directed,4492,,1
894,189,Directed,4493,,1
894,287,Directed,4510,,1
894,320,Directed,4496,,1
894,356,Directed,4517,,1
894,473,Directed,4497,,1
894,687,Directed,4508,,1
894,688,Directed,4509,,1
894,689,Directed,4489,,1
894,755,Directed,4495,,1
894,760,Directed,4505,,1
894,761,Directed,4506,,1
894,762,Directed,4507,,1
894,763,Directed,4511,,1
894,764,Directed,4512,,1
894,783,Directed,4515,,1
894,785,Directed,4516,,1
894,802,Directed,4501,,1
894,843,Directed,4503,,1
894,853,Directed,4499,,1
894,868,Directed,4500,,1
894,895,Directed,4504,,1
894,896,Directed,4513,,1
895,5,Directed,4569,,1
895,900,Directed,4570,,1
896,5,Directed,6248,,1
896,56,Directed,6244,,1
896,68,Directed,6253,,1
896,188,Directed,6245,,1
896,320,Directed,6246,,1
896,473,Directed,6247,,1
896,688,Directed,6250,,1
896,756,Directed,6251,,1
896,757,Directed,6252,,1
896,762,Directed,6249,,1
897,5,Directed,4541,,1
897,19,Directed,4539,,1
897,175,Directed,4540,,1
897,199,Directed,4542,,1
897,695,Directed,4538,,1
898,5,Directed,4547,,1
898,118,Directed,4544,,1
898,199,Directed,4548,,1
898,664,Directed,4543,,1
898,692,Directed,4545,,1
898,695,Directed,4546,,1
898,899,Directed,4549,,1
899,5,Directed,6991,,1
899,12,Directed,6985,,1
899,20,Directed,6990,,1
899,77,Directed,6988,,1
899,84,Directed,6986,,1
899,199,Directed,6992,,1
899,319,Directed,6987,,1
899,779,Directed,6989,,1
900,5,Directed,4573,,1
900,6,Directed,4577,,1
900,19,Directed,4571,,1
900,199,Directed,4574,,1
900,320,Directed,4572,,1
900,801,Directed,4575,,1
900,843,Directed,4578,,1
900,867,Directed,4576,,1
901,5,Directed,4582,,1
901,20,Directed,4580,,1
901,23,Directed,4579,,1
901,190,Directed,4583,,1
901,287,Directed,4585,,1
901,782,Directed,4581,,1
901,902,Directed,4584,,1
902,5,Directed,4732,,1
903,19,Directed,4586,,1
903,319,Directed,4587,,1
903,904,Directed,4588,,1
903,905,Directed,4589,,1
903,906,Directed,4590,,1
904,108,Directed,4591,,1
905,108,Directed,4592,,1
906,138,Directed,5314,,1
907,5,Directed,4594,,1
907,190,Directed,4596,,1
